sex,year,sido,height_2011,weight_2011,waist_2011,sight_left_2011,sight_right_2011,hearing_left_2011,hearing_right_2011,SBP_2011,RPBP_2011,cholesterol_2011,triglycerides_2011,HDL_2011,LDL_2011,blood_pigment_2011,urine_protein_2011,serum_creatinine_2011,AST_2011,ALT_2011,gamma_gtp_2011,smoking_2011,alcohol_2011,oral_inspection_2011,target,stress_percentage,smoke_percentage,alcohol_percentage,health_percentage,pressure_percentage
1,5,11,164.1920919,64.52513035,85.02508831,0.842969975,0.854033671,1.046306215,1.040213719,128.5802447,78.47688754,189.9849917,136.1915887,51.84490458,111.2708963,14.59351361,1.111951031,1.052772191,26.40420273,24.76197841,42.41278449,1.908641517,0.571846885,0.313033448,0.127495159,5.242181326,9.025000818,5.395798361,7.162394266,5.991064373
1,5,26,164.2626904,63.91416259,84.56855075,0.848335993,0.830960221,1.070054881,1.065609135,125.9364336,77.20992345,192.2741656,133.4283133,52.13921397,114.1402278,14.30418937,1.094111677,1.028786041,27.00710694,25.361923,46.3686107,1.979207766,0.568757176,0.348914966,0.131904518,1.789245058,3.080385264,1.841677147,2.444646178,2.044851494
1,5,27,164.0709889,63.63425371,84.80986158,0.831491501,0.838577542,1.061463863,1.053091338,128.6045998,78.33704907,188.8192637,142.6529342,52.92954303,107.8307446,14.34137633,1.095741303,0.997134425,26.97182776,25.40120251,41.78972626,1.964409307,0.527594116,0.248881491,0.131444493,1.36556784,2.3509776,1.40558448,1.86577584,1.56064896
1,5,28,163.8583497,64.00170214,85.05945936,0.872758122,0.864229257,1.058217652,1.055441407,128.7422301,79.22450153,191.5880484,141.4098185,52.5230664,111.5686223,14.51909636,1.110853944,1.01860883,27.09550614,25.27944914,45.4999248,1.969891896,0.560469604,0.35889877,0.127534853,1.583023342,2.725351541,1.629412304,2.162885372,1.809169534
1,5,29,164.519031,64.53429648,84.57588307,0.892771827,0.885669263,1.073334423,1.071199407,126.2828921,79.16795709,186.1935682,143.040041,50.48268375,107.5980268,14.43644141,1.083301608,1.05450566,27.94160656,26.14263989,45.23896,1.837725555,0.544365572,0.376876602,0.130969129,0.76126353,1.310600217,0.783571619,1.04011464,0.870015463
1,5,30,164.229529,64.2823394,84.88825536,0.886149649,0.885250175,1.068361124,1.054710006,127.5687647,78.63511498,187.0593707,141.8983953,52.26774988,107.0146993,14.54617449,1.08625786,0.967351695,26.30207163,25.46205583,39.35086596,1.955089077,0.543782837,0.343706681,0.106460749,0.808340824,1.391649038,0.832028467,1.104436364,0.923818085
1,5,31,164.2274086,64.21189539,84.660059,0.804706767,0.88621384,1.122443863,1.113572331,128.3470311,77.92374435,192.6761678,140.4909786,50.86412017,113.8769871,14.41615486,1.077640739,1.419924735,26.85508283,24.87304343,41.82847088,1.917488645,0.54235467,0.498430768,0.154774285,0.678650509,1.168372671,0.698537703,0.927240439,0.775600582
1,5,41,163.8154174,64.32781183,85.02660691,0.878281422,0.894869721,1.051608315,1.04531213,128.5598105,78.4734679,190.8291578,141.6426904,51.75450364,111.3636815,14.56933115,1.109255808,1.02768993,27.00415966,25.19944678,43.32984531,1.923730895,0.555560211,0.252904278,0.130190579,6.890760786,11.86321454,7.092687842,9.414848986,7.875155184
1,5,42,163.3925913,64.45786634,84.94682079,0.864154182,0.890117516,1.048274864,1.039706911,128.878129,78.9244751,186.2972922,139.7250531,50.97181166,107.5135257,14.5482662,1.09091963,1.036990782,27.97573849,26.00189126,46.50999566,1.877798974,0.502562459,0.127341884,0.158200816,0.810365993,1.395135592,0.834112982,1.107203353,0.926132563
1,5,43,163.5810633,63.66060644,84.8239784,0.879748106,0.858254751,1.046686717,1.049577366,127.6636706,78.74684004,191.3830797,151.1237331,51.31216716,110.5409019,14.674258,1.106288475,1.019956028,28.284746,26.00465833,46.36532724,1.860903941,0.492459178,0.30206649,0.122055761,0.831220818,1.431039503,0.855578937,1.135697308,0.949966649
